name,id,key,potid,potkey,units,atom_style,allsymbols,pair_style,status,symbols,elements,artifacts,comments,dois
1989--Adams-J-B--Pt--LAMMPS--ipr1,1989--Adams-J-B--Pt--LAMMPS--ipr1,945f91fc-e7d9-40d6-bb03-b147036c19d8,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pt,6f92bdbe-0eea-4865-ac81-888e522b6a90,metal,atomic,False,eam,active,['Pt'],['Pt'],"[{'filename': 'ptu6.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pt/1/ptu6.txt'}]","Potential 1989--Adams-J-B--Pt--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pt/1989--Adams-J-B--Pt--LAMMPS--ipr1.html
",['10.1557/jmr.1989.0102']
1989--Tersoff-J--Si-C--LAMMPS--ipr1,1989--Tersoff-J--Si-C--LAMMPS--ipr1,bd5e167c-0aff-41ae-a584-b95dbb8c3d2b,1989--Tersoff-J--Si-C,f6b04d63-2165-423d-bfe6-15c606e09b82,metal,atomic,False,tersoff,active,"['Si', 'C']","['Si', 'C']","[{'filename': '1989_SiC.tersoff', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Tersoff-J--Si-C/1/1989_SiC.tersoff'}]","Potential 1989--Tersoff-J--Si-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Tersoff-J--Si-C/1989--Tersoff-J--Si-C--LAMMPS--ipr1.html
","['10.1103/physrevb.39.5566', '10.1103/physrevb.41.3248.2']"
1989--Tersoff-J--Si-Ge--LAMMPS--ipr1,1989--Tersoff-J--Si-Ge--LAMMPS--ipr1,7a0fc5db-0c9f-44f0-a005-4d6d6862a7aa,1989--Tersoff-J--Si-Ge,866a3898-fa41-42e0-9b2c-7a25beb42604,metal,atomic,False,tersoff,active,"['Si', 'Ge']","['Si', 'Ge']","[{'filename': '1989_SiGe.tersoff', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Tersoff-J--Si-Ge/1/1989_SiGe.tersoff'}]","Potential 1989--Tersoff-J--Si-Ge--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Tersoff-J--Si-Ge/1989--Tersoff-J--Si-Ge--LAMMPS--ipr1.html
","['10.1103/physrevb.39.5566', '10.1103/physrevb.41.3248.2']"
1989--Wang-Z-Q--Cd-Te--LAMMPS--ipr1,1989--Wang-Z-Q--Cd-Te--LAMMPS--ipr1,611dadcf-34a0-4f26-8c8e-9ecf1560c928,1989--Wang-Z-Q-Stroud-D-Markworth-A-J--Cd-Te,d0d348ef-47e3-4d59-a066-bec02d0525f7,metal,atomic,False,sw,active,"['Cd', 'Te']","['Cd', 'Te']","[{'filename': 'CdTe.sw', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Wang-Z-Q-Stroud-D-Markworth-A-J--Cd-Te/1/CdTe.sw'}]","Potential 1989--Wang-Z-Q--Cd-Te--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Wang-Z-Q-Stroud-D-Markworth-A-J--Cd-Te/1989--Wang-Z-Q--Cd-Te--LAMMPS--ipr1.html
",['10.1103/physrevb.40.3129']
1990--Ackland-G-J--Cu--LAMMPS--ipr1,1990--Ackland-G-J--Cu--LAMMPS--ipr1,46275fac-eb27-4e9b-afc3-e629dfc8197e,1990--Ackland-G-J-Vitek-V--Cu,e7b1de06-c5f5-44de-9bfe-1cdf769814dc,metal,atomic,False,eam/fs,retracted,['Cu'],['Cu'],"[{'filename': 'Cu2.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1990--Ackland-G-J-Vitek-V--Cu/1/Cu2.eam.fs'}]",,[]
1990--Ackland-G-J--Cu--LAMMPS--ipr2,1990--Ackland-G-J--Cu--LAMMPS--ipr2,417643ba-dead-4f18-9982-4980e180c0b7,1990--Ackland-G-J-Vitek-V--Cu,e7b1de06-c5f5-44de-9bfe-1cdf769814dc,metal,atomic,False,eam/fs,active,['Cu'],['Cu'],"[{'filename': 'Cu2.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1990--Ackland-G-J-Vitek-V--Cu/2/Cu2.eam.fs'}]","Potential 1990--Ackland-G-J--Cu--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1990--Ackland-G-J-Vitek-V--Cu/1990--Ackland-G-J--Cu--LAMMPS--ipr2.html
",['10.1103/physrevb.41.10324']
1990--Tersoff-J--Si-C--LAMMPS--ipr1,1990--Tersoff-J--Si-C--LAMMPS--ipr1,dcce3dbc-df92-480b-8256-8299cb58f833,1990--Tersoff-J--Si-C,b3b05ea5-7852-4b6f-95b4-f04414a2d9b6,metal,atomic,False,tersoff,active,"['Si', 'C']","['Si', 'C']","[{'filename': '1990_SiC.tersoff', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1990--Tersoff-J--Si-C/1/1990_SiC.tersoff'}]","Potential 1990--Tersoff-J--Si-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1990--Tersoff-J--Si-C/1990--Tersoff-J--Si-C--LAMMPS--ipr1.html
",['10.1103/physrevlett.64.1757']
1990--Vashishta-P--Si-O--LAMMPS--ipr1,1990--Vashishta-P--Si-O--LAMMPS--ipr1,1b27c797-2fa3-455a-8d24-8ef7d5814424,1990--Vashishta-P-Kalia-R-K-Rino-J-P-Ebbsjo-I--Si-O,cb2ed094-032f-4e20-bb3b-a32bdb173697,metal,atomic,False,vashishta,active,"['Si', 'O']","['Si', 'O']","[{'filename': 'SiO.1990.vashishta', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1990--Vashishta-P-Kalia-R-K-Rino-J-P-Ebbsjo-I--Si-O/1/SiO.1990.vashishta'}]","Potential 1990--Vashishta-P--Si-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1990--Vashishta-P-Kalia-R-K-Rino-J-P-Ebbsjo-I--Si-O/1990--Vashishta-P--Si-O--LAMMPS--ipr1.html
",['10.1103/physrevb.41.12197']
1992--Ackland-G-J--Ti--LAMMPS--ipr1,1992--Ackland-G-J--Ti--LAMMPS--ipr1,60f2b912-7538-4bfa-9b58-9058ca99f7ae,1992--Ackland-G-J--Ti,8a634ace-23df-4e28-8041-007bd0e11cfb,metal,atomic,False,eam/fs,active,['Ti'],['Ti'],"[{'filename': 'Ti.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1992--Ackland-G-J--Ti/2/Ti.eam.fs'}]","Potential 1992--Ackland-G-J--Ti--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1992--Ackland-G-J--Ti/1992--Ackland-G-J--Ti--LAMMPS--ipr1.html
",['10.1080/01418619208247999']
1992--Ackland-G-J--Ti--LAMMPS--ipr2,1992--Ackland-G-J--Ti--LAMMPS--ipr2,8ba373d3-812d-435f-a44b-68c236cbf882,1992--Ackland-G-J--Ti,8a634ace-23df-4e28-8041-007bd0e11cfb,metal,atomic,False,eam/fs,active,['Ti'],['Ti'],"[{'filename': 'Ti_v2.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1992--Ackland-G-J--Ti/3/Ti_v2.eam.fs'}]","Potential 1992--Ackland-G-J--Ti--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1992--Ackland-G-J--Ti/1992--Ackland-G-J--Ti--LAMMPS--ipr2.html
",['10.1080/01418619208247999']
1994--Nakano-A--Si-O--LAMMPS--ipr1,1994--Nakano-A--Si-O--LAMMPS--ipr1,b9a92dae-7023-42c5-87e9-2c5329258777,1994--Nakano-A-Kalia-R-K-Vashishta-P--Si-O,f3b91308-31ed-488f-bc55-ae7a7e3fd76e,metal,atomic,False,vashishta,active,"['Si', 'O']","['Si', 'O']","[{'filename': 'SiO.1994.vashishta', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1994--Nakano-A-Kalia-R-K-Vashishta-P--Si-O/1/SiO.1994.vashishta'}]","Potential 1994--Nakano-A--Si-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1994--Nakano-A-Kalia-R-K-Vashishta-P--Si-O/1994--Nakano-A--Si-O--LAMMPS--ipr1.html
",['10.1016/0022-3093(94)90351-4']
1994--Tersoff-J--Si-C--LAMMPS--ipr1,1994--Tersoff-J--Si-C--LAMMPS--ipr1,e9b63400-4c3e-4db7-8ab1-b50e7408f36b,1994--Tersoff-J--Si-C,e114e23c-d2ee-4a53-b34b-f02e740f1bd6,metal,atomic,False,tersoff,active,"['Si', 'C']","['Si', 'C']","[{'filename': '1994_SiC.tersoff', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1994--Tersoff-J--Si-C/1/1994_SiC.tersoff'}]","Potential 1994--Tersoff-J--Si-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1994--Tersoff-J--Si-C/1994--Tersoff-J--Si-C--LAMMPS--ipr1.html
",['10.1103/physrevb.49.16349']
1995--Ackland-G-J--Zr--LAMMPS--ipr1,1995--Ackland-G-J--Zr--LAMMPS--ipr1,649563b2-aaf2-4f5e-b7d3-999790e5dcf9,1995--Ackland-G-J-Wooding-S-J-Bacon-D-J--Zr,c754e222-3417-45d9-a7a3-1d399ea72c1e,metal,atomic,False,eam/fs,active,['Zr'],['Zr'],"[{'filename': 'Zr.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1995--Ackland-G-J-Wooding-S-J-Bacon-D-J--Zr/2/Zr.eam.fs'}]","Potential 1995--Ackland-G-J--Zr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1995--Ackland-G-J-Wooding-S-J-Bacon-D-J--Zr/1995--Ackland-G-J--Zr--LAMMPS--ipr1.html
",['10.1080/01418619508244468']
1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1,1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1,e7649c6c-1a18-4da2-81cc-cd1bba68aa20,1995--Angelo-J-E-Moody-N-R-Baskes-M-I--Ni-Al-H,0b194551-81ba-45ba-b4e1-7e035729f11c,metal,atomic,False,eam/alloy,active,"['Ni', 'Al', 'H']","['Ni', 'Al', 'H']","[{'filename': 'NiAlH_jea.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1995--Angelo-J-E-Moody-N-R-Baskes-M-I--Ni-Al-H/1/NiAlH_jea.eam.alloy'}, {'filename': 'NiAlH_properties.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1995--Angelo-J-E-Moody-N-R-Baskes-M-I--Ni-Al-H/1/NiAlH_properties.pdf'}]","Potential 1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1995--Angelo-J-E-Moody-N-R-Baskes-M-I--Ni-Al-H/1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1.html
",['10.1088/0965-0393/3/3/001']
1996--Farkas-D--Nb-Ti-Al--LAMMPS--ipr1,1996--Farkas-D--Nb-Ti-Al--LAMMPS--ipr1,bb69cb78-f906-476f-866a-8411864e5130,1996--Farkas-D-Jones-C--Nb-Ti-Al,0856888b-57ec-4005-828d-d1b0c331f120,metal,atomic,False,eam/alloy,active,"['Nb', 'Ti', 'Al']","['Nb', 'Ti', 'Al']","[{'filename': 'Farkas_Nb-Ti-Al_1996.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1996--Farkas-D-Jones-C--Nb-Ti-Al/1/Farkas_Nb-Ti-Al_1996.eam.alloy'}, {'filename': 'Test_report_AlTiNb.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1996--Farkas-D-Jones-C--Nb-Ti-Al/1/Test_report_AlTiNb.pdf'}]","Potential 1996--Farkas-D--Nb-Ti-Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1996--Farkas-D-Jones-C--Nb-Ti-Al/1996--Farkas-D--Nb-Ti-Al--LAMMPS--ipr1.html
",['10.1088/0965-0393/4/1/004']
1997--Ackland-G-J--Fe--LAMMPS--ipr1,1997--Ackland-G-J--Fe--LAMMPS--ipr1,ea22356d-3d68-436d-bbff-4a0519560191,1997--Ackland-G-J-Bacon-D-J-Calder-A-F-Harry-T--Fe,372f9e5f-dcbd-4cc6-902a-ebcafd664018,metal,atomic,False,eam/fs,active,['Fe'],['Fe'],"[{'filename': 'Fe.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1997--Ackland-G-J-Bacon-D-J-Calder-A-F-Harry-T--Fe/2/Fe.eam.fs'}, {'filename': 'conversion_check.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1997--Ackland-G-J-Bacon-D-J-Calder-A-F-Harry-T--Fe/2/conversion_check.pdf'}]","Potential 1997--Ackland-G-J--Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1997--Ackland-G-J-Bacon-D-J-Calder-A-F-Harry-T--Fe/1997--Ackland-G-J--Fe--LAMMPS--ipr1.html
",['10.1080/01418619708207198']
1997--Broughton-J-Q--Si-O--LAMMPS--ipr1,1997--Broughton-J-Q--Si-O--LAMMPS--ipr1,7ac10a7e-235f-4d29-ae89-3bfffbf7906c,1997--Broughton-J-Q-Meli-C-A-Vashishta-P-Kalia-R-K--Si-O,0d0d9313-b0ff-4c3b-9e2f-622f7b0f9b0d,metal,atomic,False,vashishta,active,"['Si', 'O']","['Si', 'O']","[{'filename': 'SiO.1997.vashishta', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1997--Broughton-J-Q-Meli-C-A-Vashishta-P-Kalia-R-K--Si-O/1/SiO.1997.vashishta'}]","Potential 1997--Broughton-J-Q--Si-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1997--Broughton-J-Q-Meli-C-A-Vashishta-P-Kalia-R-K--Si-O/1997--Broughton-J-Q--Si-O--LAMMPS--ipr1.html
",['10.1103/physrevb.56.611']
1997--Liu-X-Y--Al-Mg--LAMMPS--ipr1,1997--Liu-X-Y--Al-Mg--LAMMPS--ipr1,50ecee50-a150-4fc6-8fb3-2e31846792bf,1997--Liu-X-Y-Ohotnicky-P-P-Adams-J-B-et-al--Al-Mg,b702ae33-5d66-40fb-84e6-f2840555459a,metal,atomic,False,eam/alloy,active,"['Al', 'Mg']","['Al', 'Mg']","[{'filename': 'mg-al-set.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1997--Liu-X-Y-Ohotnicky-P-P-Adams-J-B-et-al--Al-Mg/2/mg-al-set.eam.alloy'}]","Potential 1997--Liu-X-Y--Al-Mg--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1997--Liu-X-Y-Ohotnicky-P-P-Adams-J-B-et-al--Al-Mg/1997--Liu-X-Y--Al-Mg--LAMMPS--ipr1.html
",['10.1016/s0039-6028(96)01154-5']
1998--Devanathan-R--Si-C--LAMMPS--ipr1,1998--Devanathan-R--Si-C--LAMMPS--ipr1,5a4f4b3b-248a-40ba-8285-85ba7a98fa74,1998--Devanathan-R-Diaz-de-la-Rubia-T-Weber-W-J--Si-C,3046773c-2119-47e8-8301-f72caabe2f8c,metal,atomic,False,tersoff/zbl,active,"['Si', 'C']","['Si', 'C']","[{'filename': 'SiC.tersoff.zbl', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1998--Devanathan-R-Diaz-de-la-Rubia-T-Weber-W-J--Si-C/1/SiC.tersoff.zbl'}]","Potential 1998--Devanathan-R--Si-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1998--Devanathan-R-Diaz-de-la-Rubia-T-Weber-W-J--Si-C/1998--Devanathan-R--Si-C--LAMMPS--ipr1.html
",['10.1016/s0022-3115(97)00304-8']
1998--Justo-J-F--Si--LAMMPS--ipr1,1998--Justo-J-F--Si--LAMMPS--ipr1,f35f0ff7-7d29-4b23-977d-e7c9765c2bf9,1998--Justo-J-F-Bazant-M-Z-Kaxiras-E-et-al--Si,a14ac6fc-058d-4f76-bc93-d6d1de1695b9,metal,atomic,False,edip,active,['Si'],['Si'],"[{'filename': 'Si.edip', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1998--Justo-J-F-Bazant-M-Z-Kaxiras-E-et-al--Si/1/Si.edip'}]","Potential 1998--Justo-J-F--Si--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1998--Justo-J-F-Bazant-M-Z-Kaxiras-E-et-al--Si/1998--Justo-J-F--Si--LAMMPS--ipr1.html
",['10.1103/physrevb.58.2539']
1998--Liu-X-Y--Al-Mg--LAMMPS--ipr1,1998--Liu-X-Y--Al-Mg--LAMMPS--ipr1,be717c03-4f3f-4d93-a138-84cc821c46a3,1998--Liu-X-Y-Adams-J-B--Al-Mg,471c5c9d-fe61-4bbb-a088-a88be016d78d,metal,atomic,False,eam/alloy,active,"['Al', 'Mg']","['Al', 'Mg']","[{'filename': 'almg.liu.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1998--Liu-X-Y-Adams-J-B--Al-Mg/2/almg.liu.eam.alloy'}]","Potential 1998--Liu-X-Y--Al-Mg--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1998--Liu-X-Y-Adams-J-B--Al-Mg/1998--Liu-X-Y--Al-Mg--LAMMPS--ipr1.html
",['10.1016/s1359-6454(98)00038-x']
1998--Meyer-R--Fe--LAMMPS--ipr1,1998--Meyer-R--Fe--LAMMPS--ipr1,cfd40828-6e93-446d-b419-fe59118a5683,1998--Meyer-R-Entel-P--Fe,bfd028cc-3a49-4a21-9731-56cee899c095,metal,atomic,False,eam,active,['Fe'],['Fe'],"[{'filename': 'Fe_MeyerEntel.eam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1998--Meyer-R-Entel-P--Fe/1/Fe_MeyerEntel.eam'}]","Potential 1998--Meyer-R--Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1998--Meyer-R-Entel-P--Fe/1998--Meyer-R--Fe--LAMMPS--ipr1.html
",['10.1103/physrevb.57.5140']
1999--Liu-X-Y--Al-Cu--LAMMPS--ipr1,1999--Liu-X-Y--Al-Cu--LAMMPS--ipr1,6800fe50-fc4f-43ed-950b-1f243006523b,1999--Liu-X-Y-Liu-C-L-Borucki-L-J--Al-Cu,92e1a9a3-8124-4808-9fd9-fa5e4abef227,metal,atomic,False,eam/alloy,active,"['Al', 'Cu']","['Al', 'Cu']","[{'filename': 'al-cu-set.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1999--Liu-X-Y-Liu-C-L-Borucki-L-J--Al-Cu/2/al-cu-set.eam.alloy'}]","Potential 1999--Liu-X-Y--Al-Cu--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1999--Liu-X-Y-Liu-C-L-Borucki-L-J--Al-Cu/1999--Liu-X-Y--Al-Cu--LAMMPS--ipr1.html
",['10.1016/s1359-6454(99)00186-x']
1999--Mishin-Y--Al--LAMMPS--ipr1,1999--Mishin-Y--Al--LAMMPS--ipr1,b40b32b7-a4a2-4417-a85d-293e4c137aa8,1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al,0c2ddffb-e644-4e5c-8e53-9bf722bb5dee,metal,atomic,False,eam/alloy,active,['Al'],['Al'],"[{'filename': 'Al99.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy'}, {'filename': 'Al99_releaseNotes_1.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99_releaseNotes_1.pdf'}]","Potential 1999--Mishin-Y--Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/1999--Mishin-Y--Al--LAMMPS--ipr1.html
",['10.1103/physrevb.59.3393']
1999--Mishin-Y--Ni--LAMMPS--ipr1,1999--Mishin-Y--Ni--LAMMPS--ipr1,a7c9b786-5aa7-481b-86eb-7e4edd9cec02,1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Ni,81adb388-59eb-4f49-88bf-6f06a1343fae,metal,atomic,False,eam/alloy,active,['Ni'],['Ni'],"[{'filename': 'Ni99.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Ni/2/Ni99.eam.alloy'}, {'filename': 'Ni99_releaseNotes_1.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Ni/2/Ni99_releaseNotes_1.pdf'}]","Potential 1999--Mishin-Y--Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Ni/1999--Mishin-Y--Ni--LAMMPS--ipr1.html
",['10.1103/physrevb.59.3393']
2000--Landa-A--Al-Pb--LAMMPS--ipr1,2000--Landa-A--Al-Pb--LAMMPS--ipr1,6aa30d73-b21a-4e1d-8126-cb5901ca4716,2000--Landa-A-Wynblatt-P-Siegel-D-J-et-al--Al-Pb,df6401e2-2541-484c-bf5d-1b0ff4b1ac39,metal,atomic,False,eam/alloy,active,"['Al', 'Pb']","['Al', 'Pb']","[{'filename': 'alpb-setfl.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2000--Landa-A-Wynblatt-P-Siegel-D-J-et-al--Al-Pb/2/alpb-setfl.eam.alloy'}]","Potential 2000--Landa-A--Al-Pb--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2000--Landa-A-Wynblatt-P-Siegel-D-J-et-al--Al-Pb/2000--Landa-A--Al-Pb--LAMMPS--ipr1.html
","['10.1016/s1359-6454(00)00002-1', '10.1016/s1359-6454(00)00158-0']"
2000--Lenosky-T-J--Si--LAMMPS--ipr1,2000--Lenosky-T-J--Si--LAMMPS--ipr1,09272147-ff2e-44aa-b0c6-cba8e2c5e6ca,2000--Lenosky-T-J-Sadigh-B-Alonso-E-et-al--Si,eeb07b3b-d243-4825-803c-991feaa01cdd,metal,atomic,False,meam/spline,active,['Si'],['Si'],"[{'filename': 'Si_1.meam.spline', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2000--Lenosky-T-J-Sadigh-B-Alonso-E-et-al--Si/1/Si_1.meam.spline'}]","Potential 2000--Lenosky-T-J--Si--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2000--Lenosky-T-J-Sadigh-B-Alonso-E-et-al--Si/2000--Lenosky-T-J--Si--LAMMPS--ipr1.html
",['10.1088/0965-0393/8/6/305']
2000--Sturgeon-J-B--Al--LAMMPS--ipr1,2000--Sturgeon-J-B--Al--LAMMPS--ipr1,cdef63aa-551f-4412-bfe9-b677c92e4662,2000--Sturgeon-J-B-Laird-B-B--Al,2f8b74ea-a973-4236-ad16-65e370d4d3a4,metal,atomic,False,eam/fs,active,['Al'],['Al'],"[{'filename': 'MDSL.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2000--Sturgeon-J-B-Laird-B-B--Al/1/MDSL.eam.fs'}]","Potential 2000--Sturgeon-J-B--Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2000--Sturgeon-J-B-Laird-B-B--Al/2000--Sturgeon-J-B--Al--LAMMPS--ipr1.html
",['10.1103/physrevb.62.14720']
2001--Lee-B-J--Cr--LAMMPS--ipr1,2001--Lee-B-J--Cr--LAMMPS--ipr1,6451a5c7-216e-4273-826c-a3e948c1cb40,2001--Lee-B-J-Baskes-M-I-Kim-H-Cho-Y-K--Cr,3c8ff676-bf37-4e3e-a766-a90fb7b3f3cb,metal,atomic,False,meam,active,['Cr'],['Cr'],"[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2001--Lee-B-J-Baskes-M-I-Kim-H-Cho-Y-K--Cr/1/library.meam'}, {'filename': 'Cr.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2001--Lee-B-J-Baskes-M-I-Kim-H-Cho-Y-K--Cr/1/Cr.meam'}]","Potential 2001--Lee-B-J--Cr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2001--Lee-B-J-Baskes-M-I-Kim-H-Cho-Y-K--Cr/2001--Lee-B-J--Cr--LAMMPS--ipr1.html
",['10.1103/physrevb.64.184102']
2001--Lee-B-J--Fe--LAMMPS--ipr1,2001--Lee-B-J--Fe--LAMMPS--ipr1,b5e772c9-a417-4f6b-bb44-d0cec16c6a27,2001--Lee-B-J-Baskes-M-I-Kim-H-Cho-Y-K--Fe,ae15a11c-bc79-4451-975a-995d53ab7456,metal,atomic,False,meam,active,['Fe'],['Fe'],"[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2001--Lee-B-J-Baskes-M-I-Kim-H-Cho-Y-K--Fe/1/library.meam'}, {'filename': 'Fe.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2001--Lee-B-J-Baskes-M-I-Kim-H-Cho-Y-K--Fe/1/Fe.meam'}]","Potential 2001--Lee-B-J--Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2001--Lee-B-J-Baskes-M-I-Kim-H-Cho-Y-K--Fe/2001--Lee-B-J--Fe--LAMMPS--ipr1.html
",['10.1103/physrevb.64.184102']
